"subj_idx","age","trial_num","trial_type","rt","response"
"12816_3",4.39699,28,"none",2.317,1
"12816_3",4.39699,29,"some",1.867,1
"12816_3",4.39699,30,"all",2.583,1
"12816_4",3.00616,1,"none",5.909,0
"12816_4",3.00616,2,"some",4.176,0
"12816_4",3.00616,3,"none",4.465,1
"12816_4",3.00616,4,"all",4.743,1
"12816_4",3.00616,5,"some",3.302,1
"12816_4",3.00616,6,"none",1.969,0
"12816_4",3.00616,7,"none",2.79,0
"12816_4",3.00616,8,"none",3.063,0
"12816_4",3.00616,9,"all",2.408,0
"12816_4",3.00616,10,"some",2.383,0
"12816_4",3.00616,11,"some",5.24,1
"12816_4",3.00616,12,"none",3.348,0
"12816_4",3.00616,13,"some",10.206,0
"12816_4",3.00616,14,"some",3.846,0
"12816_4",3.00616,15,"none",3.994,0
"12816_4",3.00616,16,"some",10.214,0
"12816_4",3.00616,17,"all",2.576,1
"12816_4",3.00616,18,"some",4.051,0
"12816_4",3.00616,19,"none",4.213,0
"12816_4",3.00616,20,"all",2.868,0
"12816_4",3.00616,21,"all",2.951,0
"12816_4",3.00616,22,"all",7.045,0
"12816_4",3.00616,23,"all",3.621,1
"12816_4",3.00616,25,"all",3.672,1
"12816_4",3.00616,26,"all",4.417,0
"12816_4",3.00616,27,"some",3.834,0
"12816_4",3.00616,28,"none",7.27,0
"12816_4",3.00616,29,"all",10.405,0
"12816_5",3.32101,1,"none",3.736,0
"12816_5",3.32101,2,"some",3.764,0
"12816_5",3.32101,3,"some",12.578,0
"12816_5",3.32101,4,"all",3.745,1
"12816_5",3.32101,5,"some",2.253,1
"12816_5",3.32101,6,"none",1.935,1
"12816_5",3.32101,9,"all",1.596,0
"12816_5",3.32101,10,"some",2.945,0
"12816_5",3.32101,11,"none",3.388,0
"12816_5",3.32101,12,"some",2.221,0
"12816_5",3.32101,13,"all",3.819,0
"12816_5",3.32101,14,"none",3.278,0
"12816_5",3.32101,15,"all",3.19,0
"12816_5",3.32101,17,"all",3.477,1
"12816_5",3.32101,18,"none",2.87,0
"12816_5",3.32101,19,"all",3.873,1
"12816_5",3.32101,20,"none",2.175,0
"12816_5",3.32101,21,"all",4.062,1
"12816_5",3.32101,22,"some",4.685,1
"12816_5",3.32101,23,"all",5.869,1
"12816_5",3.32101,24,"none",3.705,1
"12816_5",3.32101,25,"all",4.892,0
"12816_5",3.32101,26,"none",3.443,1
"12816_5",3.32101,27,"some",7.358,1
"12816_5",3.32101,28,"some",4.577,1
"12816_5",3.32101,29,"none",3.923,1
"12816_5",3.32101,30,"some",6.647,0
"12816_6",4.04381,1,"some",2.282,0
"12816_6",4.04381,2,"none",5.883,0
"12816_6",4.04381,3,"none",2.895,0
"12816_6",4.04381,4,"all",2.307,0
"12816_6",4.04381,5,"none",2.313,0
"12816_6",4.04381,6,"none",1.944,0
"12816_6",4.04381,7,"some",2.935,0
"12816_6",4.04381,8,"all",1.613,1
"12816_6",4.04381,9,"all",3.138,1
"12816_6",4.04381,10,"none",1.796,0
"12816_6",4.04381,11,"some",1.886,0
"12816_6",4.04381,12,"none",2.803,0
"12816_6",4.04381,13,"some",1.216,0
"12816_6",4.04381,14,"all",0.949,1
"12816_6",4.04381,15,"all",0.945,1
"12816_6",4.04381,16,"all",1.103,1
"12816_6",4.04381,18,"all",5.285,1
"12816_6",4.04381,19,"some",1.239,0
"12816_6",4.04381,20,"some",1.901,0
"12816_6",4.04381,21,"all",1.767,1
"12816_6",4.04381,22,"all",1.422,1
"12816_6",4.04381,23,"some",1.644,1
"12816_6",4.04381,24,"none",1.631,0
"12816_6",4.04381,25,"none",4.595,0
"12816_6",4.04381,26,"some",7.102,0
"12816_6",4.04381,27,"some",2.153,0
"12816_6",4.04381,29,"none",2.204,0
"12816_6",4.04381,30,"some",1.617,0
"12816_6(2)",3.73169,1,"all",4.277,0
"12816_6(2)",3.73169,2,"none",4.146,0
"12816_6(2)",3.73169,3,"none",3.928,1
"12816_6(2)",3.73169,4,"all",3.259,1
"12816_6(2)",3.73169,5,"all",2.723,1
"12816_6(2)",3.73169,6,"all",2.217,0
"12816_6(2)",3.73169,7,"none",2.43,0
"12816_6(2)",3.73169,8,"none",2.865,0
"12816_6(2)",3.73169,9,"some",3.147,0
"12816_6(2)",3.73169,10,"none",3.112,0
"12816_6(2)",3.73169,11,"some",3.347,0
"12816_6(2)",3.73169,12,"some",3.271,0
"12816_6(2)",3.73169,13,"all",3.038,1
"12816_6(2)",3.73169,14,"all",2.841,1
"12816_6(2)",3.73169,15,"all",5.859,1
"12816_6(2)",3.73169,16,"some",2.849,0
"12816_6(2)",3.73169,17,"all",2.07,1
"12816_6(2)",3.73169,18,"none",4.103,1
"12816_6(2)",3.73169,19,"some",1.734,0
"12816_6(2)",3.73169,20,"some",1.926,0
"12816_6(2)",3.73169,21,"none",3.786,1
"12816_6(2)",3.73169,22,"none",1.59,0
"12816_6(2)",3.73169,23,"some",2.798,0
"12816_6(2)",3.73169,24,"some",2.171,1
"12816_6(2)",3.73169,25,"none",2.278,1
"12816_6(2)",3.73169,26,"none",4.213,0
"12816_6(2)",3.73169,27,"some",3.113,0
"12816_6(2)",3.73169,28,"all",3.834,0
"12816_6(2)",3.73169,29,"all",3.172,1
"12816_6(2)",3.73169,30,"some",2.717,1
"12916_1",3.1102,1,"all",9.421,1
"12916_1",3.1102,2,"some",5.574,1
"12916_1",3.1102,3,"some",6.932,0
"12916_1",3.1102,4,"all",6.811,0
"12916_1",3.1102,5,"some",5.125,0
"12916_1",3.1102,6,"none",7.111,0
"12916_1",3.1102,7,"some",4.738,0
"12916_1",3.1102,8,"some",4.807,0
"12916_1",3.1102,9,"all",2.307,1
"12916_1",3.1102,10,"none",4.751,1
"12916_1",3.1102,11,"some",4.043,1
"12916_1",3.1102,12,"none",4.177,0
"12916_1",3.1102,13,"all",2.34,0
"12916_1",3.1102,14,"all",5.539,1
"12916_1",3.1102,15,"all",1.793,1
"12916_1",3.1102,16,"none",3.823,0
"12916_1",3.1102,17,"all",8.344,1
"12916_1",3.1102,18,"all",1.831,0
"12916_1",3.1102,19,"none",4.438,0
"12916_1",3.1102,20,"some",2.668,1
"12916_1",3.1102,21,"all",1.346,1
"12916_1",3.1102,22,"none",4.997,0
"12916_1",3.1102,23,"some",2.508,1
"12916_1",3.1102,24,"none",2.121,0
"12916_1",3.1102,25,"some",1.441,0
"12916_1",3.1102,26,"some",1.324,0
"12916_1",3.1102,27,"none",3.489,0
"12916_1",3.1102,28,"all",3.67,0
"12916_1",3.1102,29,"none",2.496,0
"12916_1",3.1102,30,"none",0.504,0
